,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
0,1906237557190295942,Sun Mar 30 23:57:06 +0000 2025,429,@KangManto123 Ga pertamina gak garuda gak BUMN2 laen tiap kali laporan selalu rugi. Pdhal kalopun untung rakyat juga ga minta. Rakyat dsuruh beli ttep beli djual harga berapa pun ttep beli. Tp rugiiii terus beritanya. Amin aja deh krna ucapan adalah doa,1906495934323949619,,KangManto123,in,,1,1,35,https://x.com/undefined/status/1906495934323949619,1501526401798717446,
1,1905956674315469191,Sun Mar 30 23:54:19 +0000 2025,0,@OmpungGuru @erickthohir Uang korupsi pertamina sumbangakan ke pemerintah.. kog minta sumbangan dr rakyat?,1906495235355779249,,OmpungGuru,in,,0,0,0,https://x.com/undefined/status/1906495235355779249,1259503124378611715,
2,1906495062391005240,Sun Mar 30 23:53:38 +0000 2025,1,Poin-poin: - Retreat kabinet Prabowo-Gibran - Korupsi Pertamina - Gelar doktor bahlil - Efisensi Anggaran Ternyata beliau dosen sehingga sangat kritis dengan isu politik. Semoga masih banyak tokoh agama seperti beliau dan semoga panjang umur *Aamiin ,1906495062391005240,,,in,,0,0,0,https://x.com/undefined/status/1906495062391005240,1710598704498200576,
3,1906494972590952716,Sun Mar 30 23:53:17 +0000 2025,0,bahas korupsi pertamina di masjid pertamina. pak ustd,1906494972590952716,,,in,,0,0,0,https://x.com/undefined/status/1906494972590952716,1339158547,
4,1906237557190295942,Sun Mar 30 23:48:03 +0000 2025,0,@KangManto123 dejavu sama pertamina koar2nya rugi nyatanya malah dikorup,1906493656946901318,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1906493656946901318,1644563785301250048,
5,1906485262852731208,Sun Mar 30 23:46:15 +0000 2025,0,@kejukimbap keur mikiran dananantra kuduna make duit korupsi Harvey Moeis PT TIMAH jeung Pertamina,1906493202594722083,,kejukimbap,in,,0,0,0,https://x.com/undefined/status/1906493202594722083,1178505447319302144,
6,1906492938861117880,Sun Mar 30 23:45:12 +0000 2025,0,Semoga ogoh2 Pertamina di revisi UU nya sama @DPR_RI,1906492938861117880,,,in,,0,0,0,https://x.com/undefined/status/1906492938861117880,2991473456,
7,1906492838659182930,Sun Mar 30 23:44:48 +0000 2025,0,Khatib di masjid kampusku bahas kasus korupsi pertamina dan judi online even merincikan saran bagaimana pelaku harus bertaubat,1906492838659182930,,,in,,0,0,0,https://x.com/undefined/status/1906492838659182930,1588309270063247361,
8,1906237557190295942,Sun Mar 30 23:44:36 +0000 2025,0,@KangManto123 PLN Rugi Pertamina Rugi Bank BUMN Rugi Garuda Rugi Dan banyak yang rugi lainnya.... Gelap donk...,1906492791016059014,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1906492791016059014,862252338,
9,1906490394814357766,Sun Mar 30 23:35:05 +0000 2025,0,Cek! Perbandingan Harga BBM di SPBU Pertamina VIVO Shell BP https://t.co/SZ0rqhqPIL,1906490394814357766,,,in,,0,0,0,https://x.com/undefined/status/1906490394814357766,135795460,
