,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
346,1892871886964740354,Sat Feb 22 09:35:33 +0000 2025,0,@tempodotco Bagus pak luhut saya setuju Sekalian aja semua pertamina ditutup biar digantiin yang lebih kompeten kayak shell vivo mobil dll,1893233154917314877,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1893233154917314877,1458479667107688451,
347,1893233078484566440,Sat Feb 22 09:35:15 +0000 2025,0,Sedang berlangsung set pertama Jakarta Pertamina Enduro vs Jakarta Electric PLN : 2-2 Skor: 0-0 Proliga 2025 https://t.co/2UAaOWXBGV link live streaming Jakarta Lavani Livin Transmedia vs Jakarta Bhayangkara Presisi #Proliga2025 #volleyball #volleyballleaks https://t.co/JDiueKvTHx,1893233078484566440,https://pbs.twimg.com/media/GkYdcMZWIAAUVnp.jpg,,in,,0,0,0,https://x.com/undefined/status/1893233078484566440,68375206,
348,1892574485930193110,Sat Feb 22 09:14:57 +0000 2025,0,@hafizha_anisa @tpqxldj Jangankan sanggata bontang yg deket badak lng pkt dan pertamina aja yg makmur cuman karyawannya perusahaan trsbt. Warganya? Hmmmm,1893227971709661685,,hafizha_anisa,in,,0,0,0,https://x.com/undefined/status/1893227971709661685,4839341917,
349,1893221075401527491,Sat Feb 22 08:47:33 +0000 2025,0,Jakarta Pertamina Enduro Cetak Sejarah Baru Putus Rekor Kemenangan Popsivo Polwan di Proliga 2025 Palembang https://t.co/jhoMLs2ca0,1893221075401527491,,,in,,0,0,0,https://x.com/undefined/status/1893221075401527491,1848653528887398400,
350,1893159112856478191,Sat Feb 22 08:44:26 +0000 2025,0,@daniplb Noh pertamina ga ada yg minta maaf,1893220293147029699,,daniplb,in,,0,0,0,https://x.com/undefined/status/1893220293147029699,849134740129038336,
351,1893220193406505152,Sat Feb 22 08:44:03 +0000 2025,0,Teman2 yg beasiswa hunter dan mau bimbingan atau review essay boleh wa ke aku ya https://t.co/cfdM6i0np7 Aku pernah dapet beasiswa pertamina sobat bumi hihi #zonauang #ambis #beasiswa #ambistwt #jokitugas,1893220193406505152,,,in,,0,0,0,https://x.com/undefined/status/1893220193406505152,4363375694,
352,1893050584011354512,Sat Feb 22 08:33:57 +0000 2025,0,@gligggg @tanyarlfes Kakk akuuu juga tahun lalu batch 3 phe tapi ga lolos @gligggg Kamu dari lulus 2021 kerja selinear gaa dengan yg di pertamina sekarang? Btw mutualan yuk kaaa ,1893217652891431371,,fungpukandaa,in,,0,1,0,https://x.com/undefined/status/1893217652891431371,1642070964086390785,
353,1892871886964740354,Sat Feb 22 08:25:04 +0000 2025,0,@tempodotco Benerin dulu sistem distribusi pertamina yg super high cost.. Hapus semua sistem perantara yg merugikan selama ini. Baru bicara hapus subsidi..,1893215417293758937,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1893215417293758937,1663335421865259011,
354,1893214232868429946,Sat Feb 22 08:20:21 +0000 2025,0,chaerul supir truk tangki pertamina :(( @dhtjbrk,1893214232868429946,,,in,,0,0,0,https://x.com/undefined/status/1893214232868429946,58833791,
355,1893212046969446479,Sat Feb 22 08:11:40 +0000 2025,1,GIMNI Kritik Strategi Pengembangan Avtur Sawit: &amp;#8220;Jangan Hanya Jadi Wacana!&amp;#8221; https://t.co/T9aGHBDfH3 #beritasawit #Sawit #palmoil #infosawitcom #infosawit #BPDKS #SahabatKebun #indonesia #sawitbaik #Biodiesel #Pertamina #Pertamina #HVO #GIMN #Avtur #ESDM,1893212046969446479,,,in,,0,0,0,https://x.com/undefined/status/1893212046969446479,219549319,
